STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,METEO_STATION_TYPE,Meteorological station type,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1937,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1938,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1939,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1940,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1941,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1942,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1943,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1944,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1945,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1946,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1947,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1948,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1949,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1950,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1951,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1952,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1953,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1954,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1955,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1956,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1957,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1958,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1959,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1960,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1961,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1962,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1963,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1964,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1965,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1966,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1967,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1968,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1969,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1970,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1971,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1972,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1973,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1974,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1975,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1976,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1977,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1978,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1979,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1980,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1981,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1982,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1983,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1984,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1985,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1986,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1987,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1988,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1989,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1990,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1991,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1992,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1993,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1994,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1995,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1996,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1997,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1998,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),1999,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2000,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2001,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2002,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2003,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2004,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2005,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2006,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2007,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2008,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2009,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2010,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2011,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2012,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2013,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2014,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2015,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2016,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2017,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2018,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2019,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2020,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2021,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2022,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2023,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2024,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2025,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PF,French Polynesia,LAND,Land (fixed),2026,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1889,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1890,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1891,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1892,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1893,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1894,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1895,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1896,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1897,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1898,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1899,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1900,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1901,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1902,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1903,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1904,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1905,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1906,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1907,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1908,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1909,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1910,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1911,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1912,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1913,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1914,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1915,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1916,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1917,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1918,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1919,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1920,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1921,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1922,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1923,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1924,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1925,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1926,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1927,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1928,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1929,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1930,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1931,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1932,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1933,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1934,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1935,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1936,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1937,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1938,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1939,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1940,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1941,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1942,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1943,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NU,Niue,LAND,Land (fixed),1944,,0,,,,N,units,,,,,N,National,,
